MJD,MAG,MAGERR,FLT,Vega
49097.2,11.56,0.1,B,1.0
49097.44,11.58,0.1,B,1.0
49098.08,11.66,0.1,B,1.0
49098.13,11.64,0.1,B,1.0
49098.28,11.67,0.1,B,1.0
49098.86,11.47,0.1,B,1.0
49098.96,11.73,0.1,B,1.0
49098.96,11.76,0.1,B,1.0
49099.15,11.79,0.1,B,1.0
49099.2,11.77,0.1,B,1.0
49099.77,11.76,0.1,B,1.0
49099.83,11.48,0.1,B,1.0
49100.2,11.94,0.1,B,1.0
49100.25,11.96,0.1,B,1.0
49100.3,11.95,0.1,B,1.0
49100.77,12.0,0.1,B,1.0
49100.8,11.63,0.1,B,1.0
49100.91,12.04,0.1,B,1.0
49100.91,12.07,0.1,B,1.0
49100.96,12.07,0.1,B,1.0
49100.96,12.07,0.1,B,1.0
49100.96,12.08,0.1,B,1.0
49100.96,12.08,0.1,B,1.0
49101.03,12.14,0.1,B,1.0
49101.09,12.16,0.1,B,1.0
49101.12,12.17,0.1,B,1.0
49101.15,12.14,0.1,B,1.0
49101.2,12.15,0.1,B,1.0
49101.81,12.07,0.1,B,1.0
49101.89,12.22,0.1,B,1.0
49101.89,12.24,0.1,B,1.0
49101.91,11.93,0.1,B,1.0
49102.17,12.32,0.1,B,1.0
49102.82,12.2,0.1,B,1.0
49102.9,12.11,0.1,B,1.0
49102.91,12.36,0.1,B,1.0
49102.91,12.4,0.1,B,1.0
49103.1,12.47,0.1,B,1.0
49103.25,12.44,0.1,B,1.0
49103.79,12.37,0.1,B,1.0
49103.93,12.36,0.1,B,1.0
49104.2,12.62,0.1,B,1.0
49104.3,12.56,0.1,B,1.0
49104.3,12.62,0.1,B,1.0
49104.87,12.78,0.1,B,1.0
49104.91,12.64,0.1,B,1.0
49104.91,12.68,0.1,B,1.0
49105.07,12.73,0.1,B,1.0
49105.15,12.72,0.1,B,1.0
49105.2,12.69,0.1,B,1.0
49105.2,12.75,0.1,B,1.0
49105.3,12.71,0.1,B,1.0
49105.87,12.78,0.1,B,1.0
49105.87,12.83,0.1,B,1.0
49106.2,12.82,0.1,B,1.0
49106.2,12.83,0.1,B,1.0
49106.3,12.83,0.1,B,1.0
49106.9,12.82,0.1,B,1.0
49106.9,12.86,0.1,B,1.0
49107.3,12.9,0.1,B,1.0
49107.49,12.87,0.1,B,1.0
49107.88,12.94,0.1,B,1.0
49107.88,12.98,0.1,B,1.0
49108.2,12.93,0.1,B,1.0
49108.2,12.97,0.1,B,1.0
49109.2,13.07,0.1,B,1.0
49109.2,13.08,0.1,B,1.0
49110.2,13.06,0.1,B,1.0
49110.2,13.08,0.1,B,1.0
49111.3,13.2,0.1,B,1.0
49112.2,13.24,0.1,B,1.0
49112.89,13.26,0.1,B,1.0
49112.89,13.28,0.1,B,1.0
49114.2,13.32,0.1,B,1.0
49115.2,13.37,0.1,B,1.0
49116.2,13.42,0.1,B,1.0
49116.3,13.4,0.1,B,1.0
49117.3,13.45,0.1,B,1.0
49120.83,13.23,0.1,B,1.0
49121.3,13.54,0.1,B,1.0
49121.9,13.51,0.1,B,1.0
49121.9,13.55,0.1,B,1.0
49122.3,13.54,0.1,B,1.0
49122.3,13.56,0.1,B,1.0
49122.9,13.54,0.1,B,1.0
49122.9,13.58,0.1,B,1.0
49123.2,13.59,0.1,B,1.0
49123.3,13.58,0.1,B,1.0
49123.88,13.58,0.1,B,1.0
49123.88,13.62,0.1,B,1.0
49124.3,13.6,0.1,B,1.0
49125.99,13.64,0.1,B,1.0
49126.2,13.66,0.1,B,1.0
49128.3,13.65,0.1,B,1.0
49129.3,13.64,0.1,B,1.0
49129.3,13.66,0.1,B,1.0
49129.88,13.63,0.1,B,1.0
49129.88,13.69,0.1,B,1.0
49130.3,13.66,0.1,B,1.0
49131.91,13.71,0.1,B,1.0
49131.91,13.74,0.1,B,1.0
49132.88,13.7,0.1,B,1.0
49132.88,13.72,0.1,B,1.0
49135.2,13.71,0.1,B,1.0
49135.92,13.63,0.1,B,1.0
49141.3,13.74,0.1,B,1.0
49141.3,13.77,0.1,B,1.0
49146.2,13.82,0.1,B,1.0
49147.2,13.81,0.1,B,1.0
49147.3,13.84,0.1,B,1.0
49148.82,13.78,0.1,B,1.0
49149.3,13.78,0.1,B,1.0
49149.82,13.84,0.1,B,1.0
49150.2,13.83,0.1,B,1.0
49151.2,13.83,0.1,B,1.0
49151.82,13.82,0.1,B,1.0
49152.3,13.85,0.1,B,1.0
49154.3,13.86,0.1,B,1.0
49156.3,13.89,0.1,B,1.0
49156.88,13.95,0.1,B,1.0
49156.88,13.95,0.1,B,1.0
49157.3,13.91,0.1,B,1.0
49157.9,13.92,0.1,B,1.0
49158.3,13.89,0.1,B,1.0
49158.94,13.93,0.1,B,1.0
49159.92,13.94,0.1,B,1.0
49160.3,13.89,0.1,B,1.0
49160.82,13.89,0.1,B,1.0
49161.2,13.92,0.1,B,1.0
49161.92,13.96,0.1,B,1.0
49162.2,13.94,0.1,B,1.0
49162.85,13.74,0.1,B,1.0
49163.2,13.88,0.1,B,1.0
49164.2,13.92,0.1,B,1.0
49165.2,13.92,0.1,B,1.0
49165.2,14.0,0.1,B,1.0
49166.2,14.01,0.1,B,1.0
49167.2,13.95,0.1,B,1.0
49168.2,13.97,0.1,B,1.0
49168.2,13.99,0.1,B,1.0
49169.2,14.0,0.1,B,1.0
49170.2,14.0,0.1,B,1.0
49170.2,14.02,0.1,B,1.0
49171.2,13.93,0.1,B,1.0
49172.2,13.98,0.1,B,1.0
49172.2,14.0,0.1,B,1.0
49173.2,14.02,0.1,B,1.0
49174.2,14.06,0.1,B,1.0
49174.2,14.09,0.1,B,1.0
49177.82,14.09,0.1,B,1.0
49179.2,14.12,0.1,B,1.0
49179.82,13.96,0.1,B,1.0
49180.2,14.1,0.1,B,1.0
49180.2,14.18,0.1,B,1.0
49180.82,14.11,0.1,B,1.0
49181.2,14.16,0.1,B,1.0
49182.2,14.16,0.1,B,1.0
49183.2,14.14,0.1,B,1.0
49183.94,14.18,0.1,B,1.0
49184.2,14.19,0.1,B,1.0
49184.82,13.97,0.1,B,1.0
49185.2,14.15,0.1,B,1.0
49186.2,14.21,0.1,B,1.0
49187.2,14.32,0.1,B,1.0
49188.83,14.24,0.1,B,1.0
49190.82,14.21,0.1,B,1.0
49191.86,14.25,0.1,B,1.0
49198.93,14.34,0.1,B,1.0
49210.83,14.59,0.1,B,1.0
49210.86,14.49,0.1,B,1.0
49213.08,14.73,0.1,B,1.0
49217.81,14.8,0.1,B,1.0
49217.89,14.79,0.1,B,1.0
49234.41,14.9,0.1,B,1.0
49234.44,15.07,0.1,B,1.0
49235.45,14.91,0.1,B,1.0
49235.49,14.85,0.1,B,1.0
49235.54,14.78,0.1,B,1.0
49235.58,14.8,0.1,B,1.0
49236.35,14.96,0.1,B,1.0
49236.38,14.97,0.1,B,1.0
49245.88,15.12,0.1,B,1.0
49250.82,15.4,0.1,B,1.0
49260.4,15.45,0.1,B,1.0
49267.98,15.5,0.1,B,1.0
49275.08,15.63,0.1,B,1.0
49275.08,15.63,0.1,B,1.0
49275.08,15.65,0.1,B,1.0
49275.08,15.65,0.1,B,1.0
49297.95,16.04,0.1,B,1.0
49299.94,16.25,0.1,B,1.0
49299.94,16.25,0.1,B,1.0
49304.98,15.8,0.1,B,1.0
49308.05,16.35,0.1,B,1.0
49308.05,16.35,0.1,B,1.0
49308.5,16.36,0.1,B,1.0
49309.91,15.98,0.1,B,1.0
49314.4,16.27,0.1,B,1.0
49322.3,16.38,0.1,B,1.0
49323.2,16.48,0.1,B,1.0
49325.3,16.35,0.1,B,1.0
49333.1,16.31,0.1,B,1.0
49333.1,16.31,0.1,B,1.0
49339.4,16.69,0.1,B,1.0
49345.5,16.7,0.1,B,1.0
49349.04,16.86,0.1,B,1.0
49349.3,16.96,0.1,B,1.0
49350.2,16.96,0.1,B,1.0
49358.3,16.97,0.1,B,1.0
49359.5,16.91,0.1,B,1.0
49362.2,17.02,0.1,B,1.0
49364.5,17.02,0.1,B,1.0
49367.96,17.07,0.1,B,1.0
49367.96,17.07,0.1,B,1.0
49368.3,16.98,0.1,B,1.0
49370.3,16.98,0.1,B,1.0
49382.3,17.13,0.1,B,1.0
49385.04,17.44,0.1,B,1.0
49393.89,17.33,0.1,B,1.0
49393.89,17.33,0.1,B,1.0
49393.89,17.36,0.1,B,1.0
49393.89,17.36,0.1,B,1.0
49396.2,17.36,0.1,B,1.0
49406.94,17.62,0.1,B,1.0
49407.2,17.52,0.1,B,1.0
49413.2,17.63,0.1,B,1.0
49419.3,17.63,0.1,B,1.0
49422.0,17.73,0.1,B,1.0
49423.0,17.73,0.1,B,1.0
49423.0,17.78,0.1,B,1.0
49423.3,17.57,0.1,B,1.0
49424.0,17.78,0.1,B,1.0
49428.03,17.89,0.1,B,1.0
49461.92,18.23,0.1,B,1.0
49498.91,18.49,0.1,B,1.0
49513.95,18.32,0.1,B,1.0
49716.3,18.76,0.1,B,1.0
49737.14,18.96,0.1,B,1.0
49831.95,18.97,0.1,B,1.0
49076.0,10.75,0.1,V,1.0
49076.2,10.69,0.1,V,1.0
49076.89,10.7,0.1,V,1.0
49077.0,10.75,0.1,V,1.0
49077.06,10.76,0.1,V,1.0
49077.16,10.8,0.1,V,1.0
49077.2,10.8,0.1,V,1.0
49077.2,10.82,0.1,V,1.0
49077.98,11.02,0.1,V,1.0
49077.98,11.04,0.1,V,1.0
49078.5,11.21,0.1,V,1.0
49078.66,11.22,0.1,V,1.0
49078.9,11.3,0.1,V,1.0
49079.08,11.36,0.1,V,1.0
49079.2,11.38,0.1,V,1.0
49079.49,11.5,0.1,V,1.0
49079.51,11.48,0.1,V,1.0
49079.99,11.6,0.1,V,1.0
49079.99,11.62,0.1,V,1.0
49080.16,11.64,0.1,V,1.0
49080.16,11.65,0.1,V,1.0
49080.2,11.67,0.1,V,1.0
49080.2,11.68,0.1,V,1.0
49080.53,11.76,0.1,V,1.0
49080.56,11.76,0.1,V,1.0
49080.9,11.79,0.1,V,1.0
49081.09,11.81,0.1,V,1.0
49081.09,11.86,0.1,V,1.0
49081.95,11.9,0.1,V,1.0
49082.08,11.91,0.1,V,1.0
49082.08,11.92,0.1,V,1.0
49082.17,11.87,0.1,V,1.0
49082.19,11.9,0.1,V,1.0
49082.24,11.9,0.1,V,1.0
49082.27,11.91,0.1,V,1.0
49082.31,11.9,0.1,V,1.0
49082.33,11.88,0.1,V,1.0
49082.34,11.88,0.1,V,1.0
49082.35,11.86,0.1,V,1.0
49082.49,11.88,0.1,V,1.0
49082.54,11.85,0.1,V,1.0
49082.61,11.89,0.1,V,1.0
49082.66,11.98,0.1,V,1.0
49082.91,11.84,0.1,V,1.0
49082.91,11.86,0.1,V,1.0
49082.97,11.88,0.1,V,1.0
49083.0,11.84,0.1,V,1.0
49083.02,11.86,0.1,V,1.0
49083.1,11.84,0.1,V,1.0
49083.1,11.85,0.1,V,1.0
49083.1,11.86,0.1,V,1.0
49083.2,11.83,0.1,V,1.0
49083.2,11.84,0.1,V,1.0
49083.49,11.84,0.1,V,1.0
49083.59,11.78,0.1,V,1.0
49083.68,11.79,0.1,V,1.0
49083.76,11.85,0.1,V,1.0
49083.99,11.8,0.1,V,1.0
49084.07,11.74,0.1,V,1.0
49084.1,11.75,0.1,V,1.0
49084.22,11.73,0.1,V,1.0
49084.22,11.75,0.1,V,1.0
49084.3,11.72,0.1,V,1.0
49084.5,11.7,0.1,V,1.0
49084.61,11.69,0.1,V,1.0
49084.67,11.65,0.1,V,1.0
49085.0,11.63,0.1,V,1.0
49085.02,11.64,0.1,V,1.0
49085.08,11.63,0.1,V,1.0
49085.08,11.64,0.1,V,1.0
49085.1,11.63,0.1,V,1.0
49085.1,11.64,0.1,V,1.0
49085.19,11.62,0.1,V,1.0
49085.22,11.64,0.1,V,1.0
49085.24,11.63,0.1,V,1.0
49085.24,11.66,0.1,V,1.0
49085.32,11.61,0.1,V,1.0
49085.58,11.68,0.1,V,1.0
49085.62,11.56,0.1,V,1.0
49085.98,11.5,0.1,V,1.0
49085.98,11.52,0.1,V,1.0
49086.1,11.49,0.1,V,1.0
49086.54,11.46,0.1,V,1.0
49086.66,11.52,0.1,V,1.0
49087.07,11.39,0.1,V,1.0
49087.16,11.36,0.1,V,1.0
49087.16,11.39,0.1,V,1.0
49087.18,11.37,0.1,V,1.0
49087.23,11.31,0.1,V,1.0
49087.23,11.37,0.1,V,1.0
49087.4,11.25,0.1,V,1.0
49087.47,11.33,0.1,V,1.0
49087.53,11.31,0.1,V,1.0
49087.61,11.46,0.1,V,1.0
49087.76,11.12,0.1,V,1.0
49087.89,11.28,0.1,V,1.0
49087.89,11.29,0.1,V,1.0
49087.9,11.31,0.1,V,1.0
49087.9,11.31,0.1,V,1.0
49087.9,11.39,0.1,V,1.0
49087.9,11.39,0.1,V,1.0
49087.93,11.29,0.1,V,1.0
49087.93,11.31,0.1,V,1.0
49088.01,11.28,0.1,V,1.0
49088.06,11.32,0.1,V,1.0
49088.21,11.23,0.1,V,1.0
49088.21,11.27,0.1,V,1.0
49088.27,11.25,0.1,V,1.0
49088.66,11.3,0.1,V,1.0
49088.76,11.22,0.1,V,1.0
49088.93,11.17,0.1,V,1.0
49088.93,11.18,0.1,V,1.0
49089.2,11.14,0.1,V,1.0
49089.48,11.11,0.1,V,1.0
49089.56,11.24,0.1,V,1.0
49089.64,11.12,0.1,V,1.0
49089.87,11.1,0.1,V,1.0
49090.0,11.08,0.1,V,1.0
49090.0,11.09,0.1,V,1.0
49090.2,11.03,0.1,V,1.0
49090.2,11.05,0.1,V,1.0
49090.3,11.04,0.1,V,1.0
49090.58,11.17,0.1,V,1.0
49090.88,11.01,0.1,V,1.0
49091.04,11.0,0.1,V,1.0
49091.12,11.0,0.1,V,1.0
49091.17,10.98,0.1,V,1.0
49091.2,10.96,0.1,V,1.0
49091.2,10.97,0.1,V,1.0
49091.3,10.98,0.1,V,1.0
49091.55,10.97,0.1,V,1.0
49091.63,11.03,0.1,V,1.0
49091.88,10.94,0.1,V,1.0
49091.88,10.95,0.1,V,1.0
49091.98,10.93,0.1,V,1.0
49091.98,10.94,0.1,V,1.0
49092.15,10.91,0.1,V,1.0
49092.46,10.93,0.1,V,1.0
49092.88,10.85,0.1,V,1.0
49092.88,10.85,0.1,V,1.0
